,PBE,NN_PBE,NN_XALPHA,x
3509,1.3359055542599494,1.3413529098115708,1.164881350516353,-6.017460349206984
3510,1.3358374625719776,1.3412843347044876,1.1648816953604908,-6.0171803436068725
3511,1.335769376905663,1.3412157211864002,1.1648822813351916,-6.01690033800676
3512,1.3357012972647073,1.3411470692809948,1.164882581065517,-6.016620332406648
3513,1.3356332236528137,1.3410785296072887,1.1648829712210365,-6.016340326806536
3514,1.3355651560736868,1.341010102087743,1.1648833764490831,-6.0160603212064245
3515,1.3354970945310316,1.3409411845334123,1.16488357093663,-6.015780315606312
3516,1.3354290390285548,1.3408728307304945,1.1648840815437027,-6.0155003100062
3517,1.335360989569966,1.340804287995927,1.1648843062050804,-6.015220304406088
3518,1.3352929461589733,1.3407357068812766,1.164884846808699,-6.014940298805977
3519,1.335224908799288,1.3406670874102433,1.1648853271486166,-6.014660293205864
3520,1.3351568774946219,1.3405987303251643,1.164885596894916,-6.014380287605752
3521,1.335088852248688,1.3405301844707143,1.1648861071549517,-6.01410028200564
3522,1.3350208330652018,1.3404616002636154,1.1648865571721068,-6.013820276405528
3523,1.3349528199478786,1.3403929777275758,1.1648867967175083,-6.013540270805416
3524,1.3348848129004354,1.3403243168862944,1.164887351707709,-6.013260265205304
3525,1.3348168119265909,1.3402557679544307,1.164887696251294,-6.012980259605192
3526,1.3347488170300643,1.3401873308547274,1.164888280950566,-6.01270025400508
3527,1.3346808282145772,1.34011900550997,1.1648885802002291,-6.012420248404968
3528,1.334612845483852,1.3400506417529456,1.1648891945412039,-6.012140242804856
3529,1.334544868841611,1.3399819394945933,1.1648896735814636,-6.011860237204744
3530,1.3344768982915796,1.3399131990059439,1.164889867378097,-6.011580231604632
3531,1.3344089338374847,1.3398448702782084,1.164890601052236,-6.01130022600452
3532,1.3343409754830526,1.3397765031659252,1.1648908995188219,-6.011020220404408
3533,1.3342730232320121,1.3397077978489114,1.1648912877862008,-6.010740214804296
3534,1.3342050770880929,1.3396396538827167,1.1648919156713862,-6.010460209204184
3535,1.3341371370550266,1.339571021904488,1.1648924083653223,-6.010180203604072
3536,1.3340692031365449,1.3395025015250583,1.164892915769055,-6.00990019800396
3537,1.3340012753363828,1.339434092667434,1.1648933629678577,-6.009620192403848
3538,1.3339333536582734,1.3393654957464862,1.164893824868226,-6.009340186803736
3539,1.3338654381059538,1.3392970103276889,1.1648943014492785,-6.009060181203624
3540,1.3337975286831611,1.3392287860211027,1.1648949423771309,-6.008780175603512
3541,1.3337296253936353,1.3391603736888986,1.1648955230501505,-6.0085001700034
3542,1.3336617282411143,1.3390919230753606,1.1648960434978222,-6.008220164403288
3543,1.3335938372293412,1.3390234342042426,1.16489627937005,-6.0079401588031764
3544,1.3335259523620575,1.3389549070992897,1.1648968290586117,-6.007660153203064
3545,1.3334580736430066,1.3388863417842465,1.1648973185432228,-6.007380147602952
3546,1.3333902010759342,1.3388181867404159,1.1648981963109337,-6.00710014200284
3547,1.3333223346645866,1.3387496944282746,1.1648986401017891,-6.0068201364027285
3548,1.3332544744127108,1.3386813133291597,1.1648989490342334,-6.006540130802616
3549,1.3331866203240554,1.338612893980987,1.1648997207295273,-6.006260125202504
3550,1.3331187724023714,1.3385444364075216,1.1649001334301248,-6.005980119602392
3551,1.3330509306514093,1.3384760899509722,1.1649007846401547,-6.00570011400228
3552,1.3329830950749215,1.3384078545347182,1.1649013009758744,-6.005420108402168
3553,1.332915265676662,1.3383394315791013,1.164901831768522,-6.005140102802056
3554,1.3328474424603858,1.3382708212082495,1.1649023023883938,-6.004860097201944
3555,1.3327796254298492,1.3382026202848594,1.1649030112343108,-6.004580091601832
3556,1.33271181458881,1.3381342319268998,1.1649035106815262,-6.00430008600172
3557,1.3326440099410266,1.3380658053762402,1.1649040245365552,-6.004020080401608
3558,1.3325762114902586,1.3379974897410432,1.1649048509475681,-6.003740074801496
3559,1.3325084192402679,1.3379292849448534,1.1649055425405892,-6.003460069201384
3560,1.332440633194817,1.337860743858521,1.1649060993952927,-6.003180063601272
3561,1.3323728533576686,1.3377924626429505,1.1649065215913228,-6.00290005800116
3562,1.332305079732589,1.3377239942691859,1.1649071815852956,-6.002620052401048
3563,1.3322373123233435,1.3376556366959986,1.16490778137162,-6.002340046800936
3564,1.3321695511337004,1.3375872409629965,1.164908395421881,-6.002060041200824
3565,1.332101796167427,1.3375191047953328,1.164909023715586,-6.001780035600712
3566,1.3320340474282946,1.3374504839300156,1.1649095918235972,-6.0015000300006
3567,1.3319663049200732,1.3373824201788522,1.1649102485594554,-6.001220024400488
3568,1.3318985686465359,1.3373141694123147,1.164910919477378,-6.000940018800376
3569,1.3318308386114563,1.3372457317542419,1.1649116045569359,-6.000660013200264
3570,1.3317631148186087,1.3371774046963707,1.1649122294357341,-6.000380007600152
3571,1.331695397271769,1.3371091881625206,1.164912794143358,-6.00010000200004
3572,1.3316276859747156,1.337040933459216,1.164913521635396,-5.999819996399928
3573,1.331559980931226,1.3369724920262402,1.1649141146234814,-5.999539990799816
3574,1.3314922821450808,1.3369041610887706,1.1649148702886316,-5.9992599851997035
3575,1.3314245896200607,1.3368360890881619,1.1649155657344583,-5.998979979599592
3576,1.3313569033599473,1.3367676819118826,1.1649162009905742,-5.99869997399948
3577,1.3312892233685238,1.3366995335869591,1.1649169245374655,-5.998419968399368
3578,1.3312215496495756,1.3366311986847363,1.16491766209612,-5.9981399627992555
3579,1.331153882206889,1.3365629740975362,1.1649183394540883,-5.997859957199144
3580,1.3310862210442498,1.3364945630472116,1.1649189566409917,-5.9975799515990325
3581,1.3310185661654472,1.336426410610871,1.164919884481063,-5.99729994599892
3582,1.3309509175742702,1.3363582200436595,1.1649203813315803,-5.997019940398808
3583,1.3308832752745097,1.3362898431180439,1.1649210404769446,-5.996739934798696
3584,1.3308156392699573,1.3362217246119772,1.1649217876881655,-5.9964599291985845
3585,1.3307480095644069,1.3361534197951692,1.1649225488027486,-5.996179923598472
3586,1.330680386161652,1.3360852250945363,1.1649232497246622,-5.99589991799836
3587,1.3306127690654888,1.3360171404342878,1.1649240386020676,-5.995619912398248
3588,1.3305451582797136,1.335948721482722,1.1649247672797,-5.995339906798136
3589,1.3304775538081253,1.3358805606713404,1.1649255098132825,-5.995059901198024
3590,1.3304099556545212,1.3358123617869655,1.1649264142016367,-5.994779895597912
3591,1.3303423638227034,1.335744272839217,1.1649270363678266,-5.9944998899978
3592,1.3302747783164726,1.3356759978472268,1.1649276723959934,-5.994219884397688
3593,1.330207199139632,1.3356078327732228,1.1649283222660454,-5.993939878797576
3594,1.3301396262959857,1.335539629655287,1.1649292817304795,-5.993659873197464
3595,1.3300720597893385,1.3354715363704155,1.1649302548640743,-5.993379867597352
3596,1.3300044996234965,1.3354031093830236,1.1649307981868133,-5.99309986199724
3597,1.3299369458022678,1.3353352356370032,1.1649316509112586,-5.992819856397128
3598,1.3298693983294612,1.3352668804824372,1.164932591188005,-5.992539850797016
3599,1.329801857208886,1.3351987828444354,1.1649333235061377,-5.992259845196904
3600,1.3297343224443539,1.335130499485602,1.164933921838462,-5.991979839596792
3601,1.3296667940396774,1.3350626211467915,1.1649349768819992,-5.99169983399668
3602,1.3295992719986698,1.3349942618260395,1.1649358240229593,-5.991419828396568
3603,1.3295317563251448,1.3349261597862232,1.164936537184465,-5.991139822796455
3604,1.3294642470229205,1.3348578721872242,1.16493726400101,-5.990859817196344
3605,1.3293967440958117,1.3347899892404655,1.1649381519747635,-5.990579811596232
3606,1.329329247547638,1.3347219207161272,1.1649389797531033,-5.99029980599612
3607,1.3292617573822185,1.3346536667372928,1.1649400422776774,-5.9900198003960075
3608,1.3291942736033735,1.334585669695718,1.1649408233997256,-5.989739794795896
3609,1.3291267962149254,1.3345174872474015,1.1649415443825017,-5.989459789195784
3610,1.3290593252206966,1.334449561585823,1.1649425736477923,-5.989179783595672
3611,1.3289918606245115,1.3343813032414862,1.1649431743586116,-5.9888997779955595
3612,1.3289244024301956,1.3343131543087534,1.1649441568916492,-5.988619772395448
3613,1.3288569506415753,1.3342451147124341,1.1649451528350763,-5.988339766795336
3614,1.3287895052624776,1.3341768899278774,1.1649459413320198,-5.988059761195224
3615,1.3287220662967314,1.334108921653225,1.1649468168947508,-5.9877797555951116
3616,1.3286546337481682,1.33404062107936,1.1649476322952768,-5.987499749995
3617,1.3285872076206173,1.3339727240569488,1.1649485346891237,-5.987219744394888
3618,1.3285197879179125,1.333904789034667,1.1649494504607134,-5.986939738794776
3619,1.3284523746438857,1.3338366689766104,1.1649504531202628,-5.986659733194664
3620,1.3283849678023731,1.3337685110324415,1.1649513220583743,-5.986379727594552
3621,1.3283175673972092,1.3337006092138362,1.1649523513420628,-5.98609972199444
3622,1.3282501734322318,1.333632669425085,1.1649533204114086,-5.985819716394328
3623,1.328182785911279,1.3335643978340999,1.1649540089042048,-5.985539710794216
3624,1.3281154048381896,1.3334965291377496,1.164955151473794,-5.985259705194104
3625,1.328048030216804,1.33342832875285,1.1649559400624172,-5.984979699593992
3626,1.3279806620509642,1.333360384217728,1.1649568887996904,-5.98469969399388
3627,1.3279133003445123,1.3332924017661711,1.1649579241691228,-5.984419688393768
3628,1.3278459451012932,1.3332243814221014,1.164958752575006,-5.984139682793656
3629,1.3277785963251507,1.3331563232094306,1.1649598877025955,-5.983859677193544
3630,1.3277112540199318,1.3330885205472809,1.164960889242177,-5.983579671593432
3631,1.3276439181894835,1.3330202399386457,1.1649617572729163,-5.98329966599332
3632,1.3275765888376538,1.332952361494424,1.164962858453559,-5.983019660393207
3633,1.3275092659682934,1.3328845917447119,1.1649638994187446,-5.982739654793096
3634,1.3274419495852516,1.3328166374826376,1.1649648069152625,-5.982459649192984
3635,1.3273746396923813,1.3327484988307212,1.1649658008221124,-5.982179643592872
3636,1.3273073362935346,1.3326806154126445,1.164966807820367,-5.981899637992759
3637,1.3272400393925665,1.3326124011850147,1.1649676814230412,-5.981619632392648
3638,1.3271727489933314,1.3325445885424072,1.1649687877960435,-5.981339626792536
3639,1.3271054650996865,1.3324765916056702,1.1649698339684365,-5.981059621192424
3640,1.3270381877154889,1.3324085568662951,1.1649707467855441,-5.980779615592311
3641,1.326970916844597,1.332340484348207,1.1649717458308426,-5.9804996099922
3642,1.3269036524908706,1.332272959289166,1.1649730504909441,-5.980219604392088
3643,1.3268363946581707,1.3322048111542113,1.164973929196407,-5.979939598791976
3644,1.3267691433503592,1.3321369177880593,1.1649750402934878,-5.9796595931918635
3645,1.3267018985712995,1.3320689866077395,1.1649759450000674,-5.979379587591752
3646,1.3266346603248553,1.3320010176371964,1.164977081961286,-5.9790995819916395
3647,1.3265674286148923,1.3319331570399107,1.1649781587313008,-5.978819576391528
3648,1.3265002034452766,1.3318654047415297,1.1649793214467796,-5.9785395707914155
3649,1.3264329848198761,1.3317973224456756,1.1649802778912994,-5.978259565191304
3650,1.3263657727425595,1.3317294945379012,1.1649813202755521,-5.9779795595911915
3651,1.3262985672171959,1.3316614828200848,1.1649825215354572,-5.97769955399108
3652,1.3262313682476565,1.331593871317585,1.164983589602002,-5.977419548390968
3653,1.326164175837814,1.331525784101362,1.1649845245541952,-5.977139542790856
3654,1.3260969899915398,1.3314578051312949,1.1649856182917189,-5.976859537190744
3655,1.3260298107127102,1.3313899343331768,1.1649867248196133,-5.976579531590632
3656,1.3259626380051985,1.331322171632832,1.1649879899636646,-5.97629952599052
3657,1.3258954718728826,1.33125437114389,1.1649892677944105,-5.976019520390408
3658,1.3258283123196384,1.3311865328903238,1.1649902667336558,-5.975739514790296
3659,1.3257611593493461,1.331118511149242,1.1649913513255867,-5.975459509190184
3660,1.325694012965884,1.3310508888993962,1.1649925215020813,-5.975179503590072
3661,1.3256268731731333,1.330982791781582,1.1649936315135339,-5.974899497989959
3662,1.3255597399749761,1.3309149483580522,1.1649948998631734,-5.974619492389848
3663,1.325492613375295,1.3308473584568095,1.1649960352015778,-5.974339486789736
3664,1.3254254933779739,1.3307794395717119,1.1649973287747903,-5.974059481189624
3665,1.3253583799868978,1.3307116285753577,1.164998343813122,-5.973779475589511
3666,1.3252912732059525,1.330643634357243,1.1649995170482428,-5.9734994699894
3667,1.3252241730390266,1.330576038981854,1.1650007756204381,-5.973219464389288
3668,1.325157079490007,1.330508260367415,1.1650019012822483,-5.972939458789176
3669,1.3250899925627828,1.3304401532153438,1.1650028941125632,-5.972659453189063
3670,1.325022912261246,1.3303727354600192,1.1650042630476303,-5.972379447588952
3671,1.3249558385892866,1.3303048437946072,1.165005644435947,-5.97209944198884
3672,1.324888771550798,1.3302369145043664,1.1650066749520327,-5.971819436388728
3673,1.3248217111496734,1.3301693834834312,1.1650080812716588,-5.971539430788615
3674,1.3247546573898077,1.330101378917717,1.1650091368442064,-5.971259425188504
3675,1.3246876102750962,1.3300337724738254,1.1650102775698272,-5.970979419588392
3676,1.3246205698094358,1.329965837920917,1.1650115759769755,-5.97069941398828
3677,1.3245535359967247,1.3298981561175134,1.1650128867893426,-5.970419408388167
3678,1.3244865088408615,1.329830291510559,1.1650140648608658,-5.970139402788056
3679,1.3244194883457459,1.329762534411095,1.1650154730071343,-5.9698593971879435
3680,1.32435247451528,1.3296950298076833,1.1650166758764195,-5.969579391587832
3681,1.3242854673533646,1.3296271974105653,1.1650180361704539,-5.9692993859877195
3682,1.3242184668639037,1.329559472430285,1.1650191912800771,-5.969019380387608
3683,1.3241514730508002,1.3294917098286756,1.1650204312620944,-5.9687393747874955
3684,1.3240844859179608,1.3294240545618612,1.1650216111168785,-5.968459369187384
3685,1.3240175054692902,1.3293565065563508,1.1650230931234984,-5.9681793635872715
3686,1.3239505317086973,1.329288486270169,1.165024225166203,-5.96789935798716
3687,1.3238835646400888,1.3292208630275848,1.1650258040605146,-5.9676193523870475
3688,1.323816604267375,1.329153202153766,1.165026960682411,-5.967339346786936
3689,1.3237496505944653,1.3290856484424418,1.1650283467691573,-5.967059341186824
3690,1.3236827036252725,1.3290179123457606,1.1650296726815186,-5.966779335586712
3691,1.323615763363708,1.328950283394703,1.1650311555067376,-5.9664993299866
3692,1.323548829813685,1.3288824721712493,1.165032361111821,-5.966219324386488
3693,1.3234819029791187,1.3288149127164621,1.1650337959124915,-5.965939318786376
3694,1.3234149828639235,1.3287473156448022,1.1650351705292472,-5.965659313186263
3695,1.3233480694720174,1.3286793918302142,1.1650362681295932,-5.965379307586152
3696,1.323281162807317,1.3286118642043907,1.1650378116026294,-5.96509930198604
3697,1.3232142628737398,1.3285442989689618,1.1650391503420852,-5.964819296385928
3698,1.323147369675207,1.328476551670159,1.1650405734309044,-5.964539290785815
3699,1.3230804832156389,1.3284090557654735,1.1650417919111324,-5.964259285185704
3700,1.323013603498956,1.3283413778454933,1.165043383562145,-5.963979279585592
3701,1.3229467305290812,1.3282735180314178,1.1650445540289986,-5.96369927398548
3702,1.3228798643099382,1.3282061981857651,1.165046097500127,-5.963419268385367
3703,1.3228130048454518,1.3281384077327882,1.1650475086086123,-5.963139262785256
3704,1.3227461521395478,1.328070868405536,1.165049003858428,-5.962859257185144
3705,1.3226793061961515,1.3280031472803273,1.165050222554637,-5.962579251585032
3706,1.322612467019191,1.3279356771347866,1.1650518138577144,-5.962299245984919
3707,1.3225456346125948,1.32786773686638,1.1650531286674137,-5.962019240384808
3708,1.3224788089802928,1.3278006241777125,1.1650545996218826,-5.961739234784695
3709,1.3224119901262148,1.3277327531706056,1.16505608248391,-5.961459229184584
3710,1.3223451780542925,1.3276652770701818,1.1650575772351424,-5.961179223584471
3711,1.3222783727684586,1.3275976193807766,1.1650590838572439,-5.96089921798436
3712,1.322211574272646,1.3275303563230252,1.1650606023318908,-5.960619212384247
3713,1.3221447825707897,1.3274627676672073,1.1650619886481601,-5.960339206784136
3714,1.3220779976668244,1.3273949975914854,1.165063458825121,-5.960059201184023
3715,1.322011219564687,1.3273274780009,1.1650649408320304,-5.959779195583912
3716,1.3219444482683145,1.327260064830052,1.1650665065985022,-5.9594991899837995
3717,1.321877683781645,1.3271926141426986,1.1650679402626236,-5.959219184383688
3718,1.3218109261086177,1.327124838300431,1.1650693138185677,-5.9589391787835755
3719,1.3217441752531731,1.3270573127168066,1.1650710586934487,-5.958659173183464
3720,1.321677431219253,1.3269898934556281,1.165072599560214,-5.9583791675833515
3721,1.321610694010798,1.3269221492407337,1.1650740802802821,-5.95809916198324
3722,1.3215439636317516,1.326854798800953,1.165075500883822,-5.9578191563831275
3723,1.3214772400860584,1.326787267190111,1.1650770769060657,-5.957539150783015
3724,1.3214105233776636,1.326719841804611,1.1650785927754475,-5.957259145182904
3725,1.3213438135105122,1.3266523789662714,1.1650802639305753,-5.956979139582792
3726,1.321277110488551,1.3265847351257618,1.16508165953647,-5.95669913398268
3727,1.3212104143157286,1.3265173410273998,1.1650833539330832,-5.956419128382567
3728,1.321143724995993,1.3264497659750234,1.1650849163820804,-5.956139122782456
3729,1.3210770425332943,1.3263824405198004,1.1650866339156334,-5.955859117182344
3730,1.3210103669315831,1.3263150776034063,1.1650880760851434,-5.955579111582232
3731,1.3209436981948104,1.3262475338374444,1.1650896015968393,-5.955299105982119
3732,1.3208770363269295,1.3261799527228357,1.165091210384421,-5.955019100382008
3733,1.3208103813318932,1.3261126209800198,1.165092974055716,-5.954739094781896
3734,1.3207437332136558,1.326045251808105,1.165094534206182,-5.954459089181784
3735,1.3206770919761723,1.3259777019473,1.1650961775302748,-5.954179083581671
3736,1.3206104576234001,1.3259102580216326,1.1650977607100428,-5.95389907798156
3737,1.3205438301592944,1.3258427767391592,1.1650993553855324,-5.953619072381447
3738,1.3204772095878154,1.3257754013114915,1.165100961538788,-5.953339066781336
3739,1.3204105959129195,1.3257079885109695,1.1651027938849798,-5.953059061181223
3740,1.3203439891385682,1.3256403952383915,1.16510413664519,-5.952779055581112
3741,1.320277389268722,1.3255731939789752,1.1651060633226156,-5.952499049980999
3742,1.3202107963073424,1.3255058122315115,1.1651077866890918,-5.952219044380888
3743,1.3201442102583913,1.3254383931434115,1.1651093068711522,-5.951939038780775
3744,1.3200776311258329,1.3253707937438222,1.165110766990244,-5.951659033180664
3745,1.3200110589136314,1.3253035860046058,1.165112810409601,-5.951379027580551
3746,1.3199444936257512,1.3252361979379685,1.165114293279992,-5.95109902198044
3747,1.3198779352661592,1.3251687725629777,1.165116001911558,-5.950819016380327
3748,1.3198113838388226,1.3251014527704659,1.165117864708887,-5.950539010780216
3749,1.3197448393477083,1.3250340956537254,1.1651195244713524,-5.950259005180103
3750,1.319678301796786,1.324966844039526,1.1651213383319818,-5.949978999579992
3751,1.3196117711900248,1.3248995550852742,1.165123234791613,-5.9496989939798794
3752,1.3195452475313953,1.3248319433378863,1.165124642830058,-5.949418988379768
3753,1.3194787308248686,1.3247645798399346,1.1651264190053003,-5.9491389827796555
3754,1.3194122210744177,1.3246973217488769,1.1651281350357683,-5.948858977179544
3755,1.319345718284015,1.3246300263502404,1.16512993359435,-5.9485789715794315
3756,1.319279222457635,1.324562551057555,1.165131672004764,-5.948298965979319
3757,1.3192127335992523,1.3244953237267483,1.1651334928759347,-5.9480189603792075
3758,1.319146251712843,1.324427916550139,1.165135253595592,-5.947738954779096
3759,1.3190797768023828,1.324360757191781,1.1651370254513844,-5.9474589491789835
3760,1.3190133088718492,1.3242935605185961,1.1651389509083874,-5.947178943578871
3761,1.318946847925222,1.3242260416532277,1.1651406737262344,-5.94689893797876
3762,1.3188803939664793,1.3241587704867246,1.1651424076593153,-5.946618932378648
3763,1.3188139469996,1.3240916044646707,1.165144295076892,-5.946338926778536
3764,1.3187475070285668,1.3240244011604696,1.1651462646881139,-5.946058921178423
3765,1.3186810740573607,1.3239570182752696,1.1651478182970365,-5.945778915578312
3766,1.3186146480899639,1.323889882802219,1.1651498099199058,-5.9454989099782
3767,1.3185482291303596,1.323822425537284,1.1651514568265058,-5.945218904378088
3768,1.318481817182532,1.3237552156051065,1.1651535414885827,-5.944938898777975
3769,1.3184154122504674,1.3236881106430394,1.1651554237223798,-5.944658893177864
3770,1.31834901433815,1.3236208262526072,1.1651571747356915,-5.944378887577751
3771,1.3182826234495677,1.3235533625536298,1.1651590078040868,-5.94409888197764
3772,1.3182162395887072,1.323486288064712,1.165161136011836,-5.943818876377527
3773,1.3181498627595571,1.3234190342517733,1.1651629908789098,-5.943538870777416
3774,1.3180834929661065,1.3233518853065238,1.16516478563306,-5.943258865177303
3775,1.3180171302123453,1.3232846991534195,1.1651666623087724,-5.942978859577192
3776,1.3179507745022645,1.323217333844346,1.1651686208408552,-5.942698853977079
3777,1.3178844258398554,1.3231503572606977,1.165170590193943,-5.942418848376968
3778,1.3178180842291103,1.3230830595971206,1.16517257035067,-5.942138842776855
3779,1.3177517496740225,1.3230158666990641,1.1651744903553054,-5.941858837176744
3780,1.317685422178586,1.32294863665026,1.1651764211607174,-5.941578831576631
3781,1.3176191017467958,1.3228815112879937,1.1651782209364476,-5.94129882597652
3782,1.317552788382647,1.3228143487596713,1.1651803151045677,-5.941018820376407
3783,1.3174864820901362,1.3227471490894598,1.1651820655841065,-5.940738814776296
3784,1.3174201828732606,1.3226800540192492,1.1651841811848935,-5.940458809176183
3785,1.317353890736018,1.3226129217918952,1.1651862365934016,-5.940178803576071
3786,1.3172876056824077,1.3225457524315716,1.1651883026671483,-5.939898797975959
3787,1.3172213277164282,1.3224786875848382,1.1651902377665095,-5.939618792375848
3788,1.3171550568420805,1.3224113024086777,1.165192183560192,-5.9393387867757355
3789,1.317088793063365,1.322344163353298,1.1651941400309744,-5.939058781175623
3790,1.3170225363842847,1.322276987198089,1.1651961779252125,-5.9387787755755115
3791,1.3169562868088411,1.3222099154625937,1.1651981556827198,-5.9384987699754
3792,1.3168900443410378,1.3221428066121268,1.1652001440657558,-5.9382187643752875
3793,1.316823808984879,1.3220756606708681,1.1652021430571582,-5.937938758775175
3794,1.3167575807443697,1.3220087604633712,1.1652042233398758,-5.9376587531750635
3795,1.3166913596235155,1.3219413989811473,1.1652063141649656,-5.937378747574952
3796,1.3166251456263225,1.321874424554367,1.1652082741785559,-5.9370987419748396
3797,1.3165589387567984,1.321807271701603,1.165210386068785,-5.936818736374727
3798,1.3164927390189507,1.3217400818155058,1.1652125790867884,-5.936538730774616
3799,1.3164265464167875,1.321672996161928,1.1652145000637673,-5.936258725174503
3800,1.3163603609543195,1.3216060146699962,1.1652166434077733,-5.935978719574392
3801,1.3162941826355556,1.3215391372688716,1.1652187971917183,-5.935698713974279
3802,1.3162280114645073,1.3214719404477675,1.165220961398586,-5.935418708374168
3803,1.3161618474451864,1.3214047066508576,1.1652227832238617,-5.935138702774055
3804,1.316095690581604,1.321337859152367,1.165225250471412,-5.934858697173944
3805,1.3160295408777747,1.321270833484824,1.1652272342833472,-5.934578691573831
3806,1.3159633983377113,1.3212037707874327,1.1652295105853296,-5.93429868597372
3807,1.3158972629654284,1.3211366710843857,1.1652315857110633,-5.934018680373607
3808,1.3158311347649412,1.3210698163135026,1.1652338121779744,-5.933738674773496
3809,1.3157650137402657,1.3210029244588697,1.1652359784864792,-5.933458669173383
3810,1.3156988998954189,1.320935713757535,1.1652382255606821,-5.933178663573272
3811,1.3156327932344172,1.3208686070092837,1.1652404124742965,-5.932898657973159
3812,1.3155666937612798,1.3208018858042778,1.165242468842654,-5.932618652373048
3813,1.3155006014800243,1.3207347050895992,1.1652444651430522,-5.932338646772935
3814,1.315434516394671,1.320667628242603,1.1652468237076492,-5.932058641172823
3815,1.3153684385092395,1.3206007959283832,1.1652489813401905,-5.931778635572711
3816,1.3153023678277516,1.3205336451654197,1.165251008517968,-5.9314986299726
3817,1.3152363043542268,1.320466879529881,1.1652536086814234,-5.931218624372487
3818,1.3151702480926897,1.3203997955571576,1.1652557969483563,-5.930938618772375
3819,1.3151041990471612,1.3203329558984283,1.1652578548047923,-5.930658613172263
3820,1.315038157221666,1.3202657980771446,1.1652602743511413,-5.930378607572152
3821,1.3149721226202282,1.320199025038445,1.1652625634219271,-5.930098601972039
3822,1.3149060952468727,1.3201319339486945,1.1652645815801976,-5.929818596371927
3823,1.3148400751056246,1.3200650869544401,1.1652670314148403,-5.929538590771815
3824,1.3147740622005106,1.3199983434390168,1.1652693508183545,-5.929258585171704
3825,1.3147080565355576,1.3199311416510082,1.1652715398685853,-5.9289785795715915
3826,1.3146420581147928,1.3198644646196356,1.165273879420921,-5.928698573971479
3827,1.3145760669422453,1.319797610204717,1.1652764395428579,-5.9284185683713675
3828,1.3145100830219434,1.3197305785249573,1.1652783781212046,-5.928138562771256
3829,1.3144441063579162,1.3196637905820203,1.1652808179189735,-5.9278585571711435
3830,1.3143781369541947,1.3195969656855635,1.165283127406162,-5.927578551571031
3831,1.314312174814809,1.3195299636284246,1.165285517007671,-5.9272985459709195
3832,1.3142462199437912,1.3194632051290471,1.1652879165597452,-5.927018540370807
3833,1.3141802723451734,1.3193962695174546,1.1652899055403159,-5.926738534770696
3834,1.314114332022988,1.3193295773233877,1.1652925352437284,-5.926458529170583
3835,1.314048398981269,1.3192628481712176,1.1652948945424642,-5.926178523570472
3836,1.3139824732240493,1.3191958019368066,1.1652970536456857,-5.925898517970359
3837,1.3139165547553644,1.3191289990040331,1.165299572849363,-5.925618512370248
3838,1.3138506435792494,1.3190622991972571,1.1653020318672667,-5.925338506770135
3839,1.3137847396997397,1.3189952825066382,1.1653044307300346,-5.925058501170024
3840,1.313718843120873,1.318928508939052,1.1653066994940162,-5.924778495569911
3841,1.3136529538466855,1.3188619783303543,1.1653093979055758,-5.9244984899698
3842,1.3135870718812146,1.3187948512018133,1.1653116164082156,-5.924218484369687
3843,1.3135211972284988,1.3187279670806518,1.1653139846598128,-5.923938478769576
3844,1.313455329892578,1.3186616054488889,1.1653166423728245,-5.923658473169463
3845,1.313389469877491,1.3185946476210801,1.1653190301759946,-5.923378467569352
3846,1.3133236171872777,1.3185277927993524,1.1653214277617157,-5.923098461969239
3847,1.3132577718259784,1.3184611806428308,1.1653239748425532,-5.922818456369127
3848,1.3131919337976359,1.3183943918948593,1.1653263220640753,-5.922538450769015
3849,1.313126103106291,1.3183278456725451,1.16532888854978,-5.922258445168904
3850,1.3130602797559863,1.3182608436374317,1.1653314646899091,-5.921978439568791
3851,1.312994463750765,1.3181940841138218,1.1653337712609082,-5.921698433968679
3852,1.3129286550946708,1.3181275669380388,1.1653364365097567,-5.921418428368567
3853,1.3128628537917475,1.3180607337824912,1.1653389717918223,-5.921138422768456
3854,1.3127970598460401,1.317993863878671,1.1653413074299037,-5.920858417168343
3855,1.3127312732615941,1.317927236207627,1.1653438619837713,-5.920578411568231
3856,1.3126654940424554,1.317860571711643,1.1653464261256794,-5.920298405968119
3857,1.31259972219267,1.3177940098308265,1.165349208963144,-5.920018400368008
3858,1.312533957716285,1.317727132341946,1.1653515831086936,-5.919738394767895
3859,1.3124682006173485,1.3176604968700603,1.1653542455940218,-5.919458389167783
3860,1.312402450899908,1.3175936852857495,1.1653568479102647,-5.9191783835676715
3861,1.3123367085680127,1.3175271155793873,1.1653592507973545,-5.918898377967559
3862,1.3122709736257112,1.3174605090686808,1.1653619417881087,-5.9186183723674475
3863,1.3122052460770535,1.3173940050062078,1.1653645726081734,-5.918338366767335
3864,1.3121395259260902,1.3173271857313655,1.1653672128868091,-5.9180583611672235
3865,1.3120738131768712,1.3172604689533116,1.1653697234420548,-5.917778355567111
3866,1.3120081078334491,1.3171938546026452,1.1653723826207056,-5.9174983499669995
3867,1.3119424098998744,1.3171270644031754,1.1653749121061958,-5.917218344366887
3868,1.3118767193802003,1.3170603766172084,1.165377729192681,-5.9169383387667756
3869,1.3118110362784796,1.3169939302164142,1.1653803470333657,-5.916658333166663
3870,1.3117453605987655,1.3169271689986497,1.1653830437722181,-5.916378327566552
3871,1.311679692345112,1.3168607880684957,1.1653856803677844,-5.916098321966439
